names,0
Goldbergs Fine Foods,good_topic3
Goldbergs Fine Foods - Buckhead,good_topic3
Goldbergs Fine Foods - Toco Hills,good_topic2
Goldbergs Fine Foods - West Paces,good_topic3
Golden Chick,good_topic3
Golden Fried Chicken and Fish,good_topic4
Golden Garden Vietnamese Cuisine,good_topic1
Golden Pita Lebanese Restaurant,good_topic1
Golden Tiger,good_topic1
Golden Valley Brewery & Restaurant - Beaverton,good_topic5
Goldilox Bagels,good_topic3
Gondres Bakery,good_topic3
Gonzo Juice,good_topic1
Good As Burgers,good_topic4
Good Food Caf茅,good_topic3
Good JuJu Cafe,good_topic2
Good Life,good_topic6
Good Thymes Country Cafe,good_topic2
Good Times Burgers & Frozen Custard,good_topic4
Googie Burger,good_topic4
Gorilla Grill,good_topic4
Gourmands Neighborhood Pub,good_topic6
Gourmet Cafe & Subs,good_topic4
Gourmet Grille,good_topic1
Gourmet on the Go,good_topic4
Gracie's Kitchen,good_topic5
Grady's Public House,good_topic5
Graffiti Burger,good_topic4
Graffiti Burger Bar,good_topic6
Graffiti Junktion,good_topic5
Graffiti Junktion - Lake Mary,good_topic6
Graffiti Junktion - Nona,good_topic5
Graffiti Junktion - Thornton Park,good_topic6
Graffiti Junktion Clermont,good_topic5
Graffiti Junktion College Park,good_topic6
Graffiti Junktion Dr. Phillips,good_topic6
Graffiti Junktion Longwood,good_topic6
Graffiti Junktion Winter Springs,good_topic6
Grainery Cafe,good_topic2
Grammas Corner Kitchen,good_topic2
Grand Army Tavern,good_topic6
Grand Central Bakery,good_topic2
Grand Central Bakery - Cedar Mill,good_topic3
Grand Central Baking Company,good_topic1
Grandview Cafe,good_topic6
Grant Park Coffeehouse,good_topic2
Grant's Philly Cheesesteaks,good_topic3
Grapes 'n Growlers,good_topic6
Grass Fed,good_topic4
Grass Fed Forest Hills,good_topic6
Grass Roots Cafe,good_topic3
Grasshopper Cafe,good_topic2
Grateful Dedham Diner,good_topic2
Grattin Dog,good_topic4
Gravy,good_topic2
GreCo,good_topic1
Great American Hotdog,good_topic4
Great American Tavern,good_topic6
Great Dane Coffee,good_topic2
Great Harvest Bread,good_topic1
Great Harvest Bread Co.,good_topic2
Great Harvest Bread Company,good_topic1
"Great Harvest Bread Company - Boulder, Colorado",good_topic1
Great Wraps,good_topic5
Greek Street,good_topic5
Green Day Cafe,good_topic2
Green Day Cafe & Coffee,good_topic1
Green Leafs,good_topic1
Green Lemon Caf茅,good_topic2
Green Mango Caf茅,good_topic1
Green Muse Caf茅,good_topic3
Green T Coffee Shop,good_topic2
Green's & Beans Deli,good_topic3
Greenhorn Espresso Cafe,good_topic2
Greens & Grille,good_topic1
Greens and Grille,good_topic1
Greenspice Deli,good_topic3
Greg's Deli,good_topic5
Greg's Place,good_topic4
Grendel's Den Restaurant & Bar,good_topic6
Gretchen's Kitchen,good_topic3
Griddler's Burgers & Dogs,good_topic4
Grill Girls,good_topic5
Grilled Chi,good_topic1
Grindhouse Killer Burgers,good_topic4
Groundwork Coffee Co.,good_topic2
Grub,good_topic1
Grub Burger Bar,good_topic4
Grumpy White's,good_topic5
Grumpy's Saloon,good_topic6
Guiseppe's Sub Shop,good_topic3
Gula's Bakery,good_topic2
Gulu Gulu Cafe,good_topic6
Gulu-Gulu Cafe,good_topic6
Gunbarrel Deli,good_topic1
Gunther Tooties,good_topic2
Gusto Cafe,good_topic2
Gutbusters,good_topic2
Gutenberg's Cafe,good_topic2
Guthrie鈥檚,good_topic4
Gyro City,good_topic1
Gyro Fresh Mediterranean Grill,good_topic1
Gyro Gyro,good_topic1
Gyro House Mediterranean Grill,good_topic1
Gyro Wrap,good_topic5
G眉ero,good_topic1
H&F Burger,good_topic4
HBurger,good_topic4
HK Too,good_topic5
HOT KRUST PANINI KITCHEN,good_topic5
Ha VL,good_topic1
Habibi Kabob Grill,good_topic6
Habibi UCF,good_topic1
Hadley's Bar + Kitchen,good_topic5
Hail Caesar,good_topic1
Hale & Hearty Soups,good_topic1
Half Fast Subs,good_topic3
Halfway Cafe,good_topic6
Hall Street Grill,good_topic5
Hamburger 2.85,good_topic4
Hamburger Mary's,good_topic5
Hamburger Mary's Bar & Grille,good_topic6
Hamilton's Pub,good_topic6
Hand Helds Quality Sliders,good_topic4
Hand in Hand,good_topic6
Handy Cafe & Catering,good_topic1
Handy Pantry,good_topic3
Hang Town Grill,good_topic4
HangOverEasy,good_topic2
Hangry City Grille and Spirits,good_topic5
Hangtown Grill,good_topic3
Hanoi Bistro,good_topic1
Happy Espresso,good_topic2
Happy Mountain Bean and Bistro,good_topic3
Harbor Cafe,good_topic2
Hard Rock Cafe,good_topic5
Hardee's,good_topic3
Harold's American Grille,good_topic5
Harold's Chicken & Ice Bar,good_topic5
Harold鈥檚 Chicken Shack,good_topic5
Harpoon Tap Room,good_topic5
Harrison Cafe,good_topic1
Harry Buffalo,good_topic6
Harry's All American Breakfast,good_topic2
Harvard Gardens,good_topic5
Harvest Bistro,good_topic5
Harvest Deli,good_topic3
Harvey & Ed's,good_topic5
Harvey's,good_topic4
Hat Creek Burger Company,good_topic4
Hat Creek Burger Company Burnet,good_topic4
Hat Creek Burger Company Lakeway,good_topic4
Hatch and Hooves,good_topic1
Haute Coffee,good_topic2
Havana Cafe,good_topic1
Havana Sandwich Shop,good_topic1
Havana's Cuban Cuisine,good_topic5
Hawaiian Time,good_topic5
Hawkers Delight Deli,good_topic1
Hawt Chicken,good_topic1
Hawthorne Hideaway,good_topic6
Hawthorne Hophouse,good_topic6
Hawthorne Street Cafe,good_topic2
Hayburner Food Truck,good_topic4
Haymaker,good_topic6
Healthy D'Lite,good_topic2
Healthy Pita,good_topic1
Heart Attack & Vine,good_topic2
Heartwood Community Caf茅,good_topic2
Heirs Pears,good_topic2
Helser's,good_topic2
Henlong Market,good_topic1
Henri's,good_topic6
Henri's Bakery & Caf茅,good_topic2
Henry Higgins Boiled Bagels,good_topic3
Henry's Midtown Tavern,good_topic5
Herbs and Spices Cafe,good_topic2
Heritage Golf Links,good_topic6
Hero Doughnuts & Buns,good_topic2
Hey!... You Gonna Eat or What?,good_topic1
Hi-Rise At the Blacksmith House,good_topic3
Hi-Top Tavern,good_topic6
Hibachi Stop,good_topic4
Hickory Stick,good_topic3
Hidden Kitchen,good_topic5
Hideout Pub,good_topic6
Higgins Restaurant,good_topic6
High Rocks Steak and Chops,good_topic5
High Steaks,good_topic3
Highland Bakery,good_topic2
Highland Bakery & Kitchen - Cumberland,good_topic2
Highland Bakery Midtown,good_topic2
Highland Pub & Brewery,good_topic4
Hill Country Golf & Guitar,good_topic6
Hill's Cafe,good_topic5
Hill-Bert's Burgers,good_topic4
Hill-Berts Burgers,good_topic4
Hillside Pub,good_topic6
Hilltop Cafe,good_topic2
Hinckley鈥檚 Fancy Meats,good_topic1
Hingham Lobster Pound,good_topic5
Hippie Cow-Yay,good_topic5
Hit The Spot Cafe,good_topic2
Hobnob Grille,good_topic6
Hocca - Orlando,good_topic5
Hog Island Italian Deli,good_topic3
Hold Out Brewing,good_topic6
Holeman & Finch,good_topic4
Holler & Dash Biscuit House,good_topic2
Hollerbach's Willow Tree Cafe,good_topic6
Hollywood Burger Bar,good_topic4
Holsteins Shakes and Buns,good_topic4
Holy Goat,good_topic6
Holy Grain Coffee Shop,good_topic2
Holy Grounds,good_topic3
Home Plate Sliders,good_topic5
"Home, A Bar",good_topic6
Home.Stead Bakery & Cafe,good_topic2
Honest,good_topic6
Honey Baked Ham Company,good_topic3
Honey Dew Donuts,good_topic3
Honey Honey Dessert Cafe,good_topic2
Honeycomb Cafe,good_topic2
Hooligan's Sports Bar and Grill,good_topic5
Hooters,good_topic5
Hop + Grind,good_topic4
Hopcity Tavern + Market,good_topic5
Hopdoddy Burger Bar,good_topic4
Hops n Drops,good_topic5
Hopworks Urban Brewery,good_topic6
Horse Power Bar & Grill,good_topic4
Hostel Cafe,good_topic2
Hot Chicken Kitchen,good_topic1
Hot Off the Press Cafe & Bakery,good_topic3
Hotel Vegas Concession Stand,good_topic4
Houndstooth Kitchen & Eatery,good_topic1
House of Bread,good_topic5
Howl 'n Growl,good_topic6
Hubbub,good_topic1
Hudson Grille- Tucker,good_topic5
Huey Magoo's Chicken Tenders - Championsgate,good_topic4
Huey Magoo's Chicken Tenders - Oviedo,good_topic4
Hula Boy Charbroil,good_topic5
Hull & Mason Bar And Kitchen,good_topic5
Humdinger Drive-In,good_topic4
Hummus Cuisine,good_topic6
Hummus House,good_topic1
Hummus House Pitas and Salads,good_topic1
Hundy,good_topic4
Hungry Monkey Food Truck,good_topic4
Hungry Pants,good_topic1
Hungry Traveler,good_topic1
Hunny Beez,good_topic5
Hurricane Grill & Wings,good_topic5
Hurricane O'Reilly's,good_topic6
Hut's Hamburgers,good_topic4
Hut鈥檚 Hamburgers,good_topic5
Hyde,good_topic6
Hyde Park Bar & Grill Central,good_topic1
Hyde Park Bar & Grill WestGate,good_topic5
H盲agen-Dazs,good_topic3
I Banh Mi,good_topic1
I Heart This Cart,good_topic1
I Love Wings,good_topic4
I Luv Pho,good_topic1
IBU Public House,good_topic6
IHOP,good_topic5
IQ kitchen,good_topic1
IT Char Burger,good_topic4
Ice House Foods,good_topic5
Ice House Psj,good_topic4
Ideal Sub Shop,good_topic3
Ihop,good_topic2
Ike's Love & Sandwiches,good_topic1
Il Tramezzino Place,good_topic2
Illegal Food,good_topic4
Illegal Pete's- The Hill,good_topic3
Impero Coffee Roasters,good_topic3
In A Pickle Restaurant,good_topic2
In a Pickle Breakfast & Lunch,good_topic2
In-N-Out Burger,good_topic4
Incognito Coffee,good_topic2
Independence Fine Foods,good_topic2
India Oak Grill,good_topic6
Industrial Cafe and Saloon,good_topic2
Inferno Gourmet Burgers,good_topic4
Ink & Elm,good_topic5
Inman Perk,good_topic2
Inn Cogneato Bistro,good_topic5
Inna's Kitchen - Boston Public Market,good_topic2
Intermission Tavern,good_topic6
International Cafe,good_topic4
Ira's Deli,good_topic3
Irby's Tavern,good_topic5
Irish Bros. Coffee,good_topic2
Isabella's Cafe,good_topic1
Island Gecko Grill,good_topic2
Island Wing Company Bar & Grill - Hunters Creek,good_topic5
Islands Fine Burgers and Drinks,good_topic4
Istanbul Gyro,good_topic6
It's A Wrap Cafe,good_topic1
Italian Beefstro,good_topic1
Italic,good_topic6
Italio,good_topic1
Ivan Kane鈥檚 Forty Deuce ,good_topic5
Ivory Pot Bakery,good_topic3
Izba Bistro,good_topic5
Izzy's Restaurant & Sub Shop,good_topic1
J & D''s Place,good_topic6
J & J Burgers,good_topic4
J Caf茅,good_topic2
J Christopher's,good_topic2
J Mo's Sandwich Shack,good_topic1
J N & Z Deli,good_topic3
J&J Bourbon Bar & Grill,good_topic5
J's Hangout Sports Bar And Grill,good_topic6
J.A. Pho and Sandwich,good_topic1
J.R.Crickets,good_topic6
JA Stats Restaurant & Bar,good_topic6
JC's Deli,good_topic2
JJ McKay's,good_topic6
Ja'das Soulful Eatz,good_topic1
Jac's Cafe,good_topic2
Jace Gace,good_topic2
Jack & Benny's Barnstormer Diner,good_topic2
Jack In the Box,good_topic3
Jack Tar Restaurant,good_topic5
Jack and Harry's,good_topic5
Jack in the Box,good_topic5
Jack's New Yorker Deli,good_topic2
Jack's Sandwich Shop,good_topic2
Jackson's Kitchen,good_topic5
Jackson's Meat Deli,good_topic3
Jacob Wirth,good_topic6
Jaho Coffee & Tea,good_topic2
Jake n JOES Sports Grille - Norwood,good_topic5
Jake's Ice Creams & Sorbets,good_topic3
Jalapeno's Restaurant,good_topic1
Jamba Juice,good_topic2
Japonaise Bakery and Cafe,good_topic3
Jason's Deli,good_topic5
Java And More,good_topic2
Java Dive Organic Cafe,good_topic2
Java Jo's,good_topic2
Java Jungle,good_topic2
Java Lava,good_topic2
Java Saga,good_topic1
Java's,good_topic2
Javelina,good_topic6
Jazzy Dog Caf茅,good_topic3
Jeep Grill,good_topic1
Jekyll Island Seafood,good_topic5
Jeni's Splendid Ice Creams,good_topic3
Jerrod's Black Angus Steakhouse,good_topic2
Jerry Remy's,good_topic5
Jerry Remy's Sports Bar & Grill,good_topic6
Jersey Mike's Subs,good_topic3
Jessica's Original Cheesesteak,good_topic3
Jester Market,good_topic3
Jet Set Coffee,good_topic2
Jethro's Fine Grub,good_topic2
Jewboy Burgers,good_topic4
Jim Adams Farm & Table,good_topic2
Jim's Market,good_topic3
Jim's Restaurants,good_topic2
Jimmies Cafe,good_topic3
Jimmy & Drew's 28th Street Deli,good_topic3
Jimmy Hula's,good_topic5
Jimmy Hula's Lake Mary,good_topic5
Jimmy Hula's Winter Park,good_topic5
Jimmy John's,good_topic3
Jimmy Vs,good_topic6
Jimmy's Bar & Grill,good_topic6
Jimmy's Tap House,good_topic5
Jimmys Famous Beef  &  Seafood,good_topic5
Jimmy鈥檚 Burgers and Wings,good_topic4
JinJu Patisserie,good_topic2
Jitters Cafe,good_topic2
Jo's Coffee Downtown,good_topic2
Jo's Grille,good_topic6
Jo's Hot Coffee Good Food,good_topic2
Joe's American Bar & Grill,good_topic5
Joe's Burgers,good_topic4
Joe's Burgers & Bar,good_topic4
Joe's On Juniper,good_topic6
Joe's Place,good_topic6
Joella's Hot Chicken,good_topic1
Joe鈥檚 Burgers,good_topic4
Johnnie's Tavern,good_topic4
Johnny Fins,good_topic4
Johnny Oak's Po Boy & Shrimp Shack,good_topic3
Johnny Rockets,good_topic4
Johnny's Fillin' Station,good_topic4
Johnny's Luncheonette,good_topic2
Johnny's Other Side,good_topic6
Johns Marketplace,good_topic6
Johnson's Real Ice Cream,good_topic3
Johny Rockets,good_topic4
Jolly Roger,good_topic6
Jon Smith Subs,good_topic5
Jordan's Deli,good_topic2
Joy Cafe,good_topic2
Joyeaux Cafe & Restaurant,good_topic1
Jugo Juice,good_topic2
"Juke Fried Chicken, Ribs and Cocktail Bar",good_topic1
Julep,good_topic6
Jules Cafe,good_topic2
Juliano鈥檚 Italian Sandwich Shop,good_topic1
Julie's Waterfront,good_topic5
Juliet,good_topic6
Junior Colombian Burger,good_topic4
Junior Colombian Burger - South Kirkman Road,good_topic4
Junior Columbian Burger,good_topic4
Junior's Diner,good_topic2
Just 1 More Sports Grill,good_topic6
Just Fork It Cafe,good_topic4
Just In Time Cafe,good_topic2
Just Loaf'N New Orleans PoBoys & Snoballs,good_topic5
Just Love Coffee Cafe - Columbus,good_topic2
KFC,good_topic5
KILT,good_topic6
KKatie's Burger Bar,good_topic4
KT Sandwiches,good_topic1
Kabob Time,good_topic1
Kaffee Bistro,good_topic3
Kafiex Roasters - Coffee Lab,good_topic2
Kahuna's Tiki Bar & Grill,good_topic6
Kahve Cafe By Enflux,good_topic2
Kaisereck Deli,good_topic1
Kaldi's Coffee Roasting - The Depot,good_topic2
Kaldi's Coffee Roasting Co,good_topic2
Kamil's Kebabs,good_topic2
Kanata Chowder House,good_topic1
Kaplans Deli & Catering,good_topic1
Kappy's Subs,good_topic3
Karachi Broast & Grill,good_topic5
Karver Sandwich Bar,good_topic1
Katalina's,good_topic2
Katz's Deli & Bar,good_topic5
Katzinger's Delicatessen,good_topic1
Katzinger's Delicatessen - Dublin,good_topic1
Katzinger's Little Deli,good_topic3
Kavarna,good_topic2
Kay's Bar,good_topic6
Keba Sandwiches,good_topic1
Kebab Time,good_topic6
Kefi's Kitchen & Coffee,good_topic1
Keke's Breakfast Cafe,good_topic2
Kekes Breakfast Cafe,good_topic2
Kelleher's Bar & Grille,good_topic6
Kelly's Roast Beef,good_topic3
Ken's Amish Market & Deli,good_topic1
Ken's Corner Grill,good_topic5
Ken's Subs Tacos & More,good_topic2
Kennedy Chicken & Grill,good_topic5
Kenny & Zuke's Bagelworks,good_topic3
Kenny & Zuke's Deli Bar,good_topic1
Kenny & Zuke's Delicatessen,good_topic1
Kenny & Zuke's SandwichWorks,good_topic4
Kerbey Lane Cafe - Central,good_topic2
Kerbey Lane Cafe - South,good_topic2
Kerbey Lane Cafe - University,good_topic2
Kesh Restaurant,good_topic1
Kessel&March,good_topic6
Kettleman Bagel Company,good_topic3
Kevin & Franky's,good_topic1
Kevin Gillespie's Gamechanger,good_topic6
Kevin Rathbun Steak At Turner Field,good_topic4
Keys Lounge,good_topic6
Khora Coffeehouse,good_topic2
Ki Bistro,good_topic1
Kickin Chicken Wings,good_topic4
Kickstand Cafe,good_topic2
Kiefer's Cafe & Catering,good_topic3
Kiki's Chinese Food,good_topic5
Kiki's Kwik-Mart,good_topic3
Killer Burger,good_topic4
Kim Chau Delicatessen,good_topic1
Kim Saigon Sandwich,good_topic1
Kim's Donut & Deli,good_topic3
Kimi's Bistro,good_topic6
King + Duke,good_topic5
King Burrito Mexican Food,good_topic3
King Cajun Crawfish,good_topic5
King Cajun Crawfish | Cocoa,good_topic5
King O Falafel,good_topic1
King of Pops Bar,good_topic6
Kingdo Baguette & Pastry,good_topic1
Kings Roast Beef,good_topic3
Kingsland Kitchen,good_topic2
Kingston Grille & Bar,good_topic5
Kingston Sports Bar & Grill,good_topic6
Kingston Taphouse & Grille,good_topic5
Kingston's Jamaican Bistro,good_topic5
Kingsway Coffee Shop,good_topic3
Kingsway Deli,good_topic1
Kipos Roast Beef,good_topic3
Kirkyard Public House,good_topic6
Kismet Kafe,good_topic2
Kiss My Bunz,good_topic4
Kitchen AF,good_topic1
Kitsch'n 155,good_topic4
Kloiber's Cobbler Eatery,good_topic1
Knead,good_topic1
Knight Street Cafe,good_topic2
Knotty Pine,good_topic2
Knuckle Sandwich,good_topic1
Kobob Burger,good_topic1
Kokopelli Caf茅,good_topic2
Kolache Republic,good_topic1
Kolbeh Deli & Restaurant,good_topic3
Kolbeh cafe,good_topic5
Kooky Chicken,good_topic1
Kopi Coffee House,good_topic2
Kopus Gourmet Burgers,good_topic4
Kornblatt's,good_topic3
Kove Kitchen,good_topic5
Krakow Cafe & Pub,good_topic2
Kranky Cafe,good_topic2
Kravings Etc,good_topic5
Krazy Karry's Backyard Grill,good_topic4
Krema Nut Company,good_topic1
Kristin's Breakfast & Lunch,good_topic2
KrungThep Tea Time,good_topic2
Krusty Burger,good_topic4
Krystal,good_topic3
Kung Fu Saloon,good_topic6
Kupel's Bakery,good_topic3
Kushala Sip Coffee House,good_topic2
Kushco Bistro,good_topic2
Kuway's Banh Mi,good_topic1
Kwan's Deli and Korean Kitchen,good_topic1
L & P Super Sandwich,good_topic1
L'Aroma Cafe,good_topic2
LA Boiling Seafood Crab & Crawfish,good_topic5
LE BL CAFE,good_topic1
LOCAL 02045,good_topic5
La Baguette Restaurant,good_topic3
La Bodega Gourmet,good_topic6
La Boulangerie,good_topic2
La Brasserie Street,good_topic1
La Buca,good_topic6
La Casa De Pedro,good_topic5
La Cuisson Cafe,good_topic2
La Fontana Caffe,good_topic6
La For锚t,good_topic2
La Galleria Fine Foods,good_topic3
La Ghianda,good_topic1
La Granja,good_topic5
La Grotta Del Formaggio,good_topic1
La Maison Da Nang,good_topic1
La Matta,good_topic1
La Palapa Restaurant & Cantina,good_topic5
La Pendej谩,good_topic1
La Petite Cuill猫re,good_topic2
La Provence,good_topic1
La Riviera Gourmet,good_topic2
La Sangucheria,good_topic1
La Shish Kabab,good_topic1
La Tripleta Sub and More,good_topic1
La Zuppa,good_topic6
LaSpada's,good_topic3
Lai Taste,good_topic1
Lair Hill Bistro,good_topic6
Lair Hill Too Cafe,good_topic2
Lambert's Marketplace,good_topic3
Lambert's Rainbow Market,good_topic3
Land 'N Sea Restaurant,good_topic5
Lanvin French Bakery,good_topic1
Lardo,good_topic1
Larkburger - Boulder,good_topic4
Larkins Famous Subs,good_topic3
Larry's Giant Subs,good_topic3
Las Primas,good_topic1
Las Tortas,good_topic1
Las Ventas,good_topic1
Last Corner Restaurant,good_topic3
Last Straw,good_topic6
Latin Organics Caf茅,good_topic3
Lattetude Coffee Lounge & Bistro,good_topic2
Laurelhurst Cafe,good_topic2
Laurelhurst Market,good_topic5
Laurelwood,good_topic6
Laurelwood Brewing Co,good_topic5
Laurence & Chico Cafe,good_topic2
Lavash Mediterranean Grill,good_topic6
Lawless Subs,good_topic3
Le Bleu,good_topic1
Le Bon Temps,good_topic5
Le Cafe De Paris,good_topic2
Le Petit March茅,good_topic2
Le Sandwich,good_topic1
Leaf and Ginger,good_topic2
Leaky Roof,good_topic2
LeanWorks,good_topic4
Lebowski's Grill,good_topic4
Lee Han Sandwich,good_topic1
Lee's Bakery,good_topic1
Lee's Burger Place,good_topic4
Lee's Burgers,good_topic4
Lee's Restaurant,good_topic3
Lee's Sandwiches,good_topic1
Lee's Seafood Boil - Columbus,good_topic5
Lefty's Brick Bar,good_topic6
Legal Sea Foods,good_topic5
Legal on the Mystic,good_topic5
Leggos,good_topic2
Lela's Bistro,good_topic1
Lelo's Fish & Subs,good_topic5
Lena's Original Subs,good_topic1
Lena's Sandwich Shop,good_topic3
Lenny's Sub Shop,good_topic3
Lennys Grill & Subs,good_topic1
Lents Commons,good_topic3
Leo's Diner,good_topic2
Les Halles Boulangerie-Patisserie,good_topic2
Letterie's Italian Market,good_topic3
Lexi's On Third,good_topic3
Liberated Baking,good_topic2
Liberty Bell,good_topic1
Liberty Bell Restaurant,good_topic3
Liberty Bell Roast Beef and Seafood,good_topic1
Liberty Tree Tavern,good_topic5
License No. 1,good_topic6
Lick It Up,good_topic1
Life Bistro,good_topic5
Life Of Riley Tavern,good_topic6
Lift Caf茅,good_topic3
Lil' Cooperstown Bar & Grill,good_topic6
Lil'Doddy Burger Lab,good_topic4
Lillie Mae's Comfort Food,good_topic5
Lilly's Cafe & Bakery,good_topic3
Lilly's Kitchen Table,good_topic2
Lily's Sandwich,good_topic1
Lime Rickey's,good_topic5
Lincoln Center Cafe,good_topic5
Lincoln Kitchen,good_topic6
Line Drive Burgers,good_topic4
Lineage Brewing,good_topic6
Lions Bay General Store and Cafe,good_topic3
Lions Pride Orlando,good_topic5
Liquids and Solids,good_topic1
Little Barrel and Brown,good_topic5
Little Big Burger,good_topic4
Little Cuba,good_topic1
Little Dipper,good_topic2
Little Eater,good_topic1
Little Gotham Coffee,good_topic2
Little Greek Fresh Grill,good_topic1
Little Greek Fresh Grill - Lee Vista Promenade,good_topic1
Little Greek Fresh Grill - Winter Park,good_topic1
Little New Orleans Kitchen & Oyster Bar,good_topic5
Little Red Bike Caf茅,good_topic3
Little River Cafe,good_topic2
Little Star Provisions,good_topic1
Little's Food Store and Grill,good_topic4
Live Oak Market,good_topic3
Livingstone's Seafood & Deli,good_topic5
Lizard Lounge,good_topic6
Lo Mejor Del Mundo Cuban Cafe,good_topic1
LoLa Burger Boston,good_topic4
Lobstah On A Roll,good_topic5
Local 338 Bagels & Coffee,good_topic2
Local 438 Grille & Sport,good_topic5
Local 66 Bar and Grill,good_topic6
Local No 7,good_topic6
Local Three,good_topic5
Loggers' Grill,good_topic4
Lola's Italian Groceria,good_topic1
Lolita's Market,good_topic3
Lompoc Brewing Hedge House,good_topic6
Lonchera Brother Express,good_topic1
Long John Silver's,good_topic5
Longfellows,good_topic2
Lonnie's,good_topic5
Loop Gyros,good_topic1
Los Autenticos Cuban Cafe,good_topic1
Lost + Found Caf茅,good_topic2
LottaFrutta - Atlanta,good_topic2
Lottie & Zula's,good_topic1
Lotus Eaters Catering,good_topic2
Loudmouth Burgers,good_topic4
Louie's Daybreak Diner,good_topic2
Louie's Ice Cream,good_topic3
Louis Gervais Fine Foods & Catering,good_topic5
Louisiana Seafood Market and Wings,good_topic5
Louisville Rex,good_topic1
Love Mom,good_topic1
Lovecup,good_topic3
Lovejoy Bakers,good_topic2
Lovejoy Bakers Express,good_topic3
Lovell's Tavern,good_topic6
"Lox, Box & Barrel",good_topic2
Luby's Fuddruckers Restaurants,good_topic4
Lucca Bar And Grill,good_topic5
Lucile's Creole Cafe,good_topic2
Lucky 7,good_topic5
Lucky Bite 灏忓垢閬?0.4934678450226784,good_topic1
Lucky China,good_topic5
Lucky's Burger & Brew,good_topic4
Lucky's Cafe,good_topic2
Lucky's Ice Cream Bar And Grill,good_topic4
Lucky's Puccias and Pizzeria,good_topic1
Luck鈥檚 Wagyu Burger Shoppe,good_topic4
Lucy's Eastside Diner,good_topic2
Lugano Cafe and Catering,good_topic2
Luigi's,good_topic5
Luke's Inside Out,good_topic1
Luke's Kitchen and Bar,good_topic5
Luna Station,good_topic1
Lunch Box Deli,good_topic1
Lustre Pearl East,good_topic6
Lux Bakery & Cafe,good_topic3
Lynde Street Cafe,good_topic1
Lynn House of Roast Beef,good_topic1
Lynnfield Meat & Deli,good_topic3
Lyrik,good_topic2
L谩 Sen Vietnamese Grill,good_topic5
M I A Hookah Cafe,good_topic6
M572,good_topic5
MAD Greens - Boulder,good_topic1
MAD Greens - Lakeway,good_topic5
MAD Greens - Louisville,good_topic2
MAD Greens - The Domain,good_topic1
MEstro,good_topic5
MG's Cafe,good_topic3
MJ Donuts Cafe,good_topic2
MJ Ready International Bistro,good_topic1
MMMac & Cheese,good_topic1
MOCHA - Monterey Oaks Coffee House,good_topic3
MONROE Nightclub,good_topic6
"MOOYAH Burgers, Fries & Shakes",good_topic4
MUDMAN Food Truck,good_topic4
Ma Reilly's,good_topic2
Mac and Tot Box,good_topic5
Mac's Deli,good_topic3
Mac's Market & Deli,good_topic3
Mac's Proper Pub,good_topic6
Macadam's Bar and Grill,good_topic6
Machu Chicken,good_topic1
Mad Greek Deli,good_topic3
Mad Hippo Saloon,good_topic5
Mad Mac's Gourmet Sandwich Shop,good_topic4
Mad Raven,good_topic6
Madison's Grill,good_topic2
Madrona Hill Cafe,good_topic2
Madrona Tree,good_topic4
Maggie's Cafe,good_topic4
Magnificent Muffin & Bagel Shoppe,good_topic3
Magnolia Bistro,good_topic2
Mahoney's Public House,good_topic6
Mahony,good_topic6
Mai Bistro,good_topic1
Main Street Grill,good_topic4
Main Street Grille,good_topic5
Mainely Burgers,good_topic4
Mainstreet Philly Cheesesteaks,good_topic4
Major League Bar & Grill,good_topic6
Malone's Steak & Seafood,good_topic5
Mama B's Giant Subs,good_topic3
Mama Mia's Steak Subs & Sandwiches,good_topic3
Mama's Italian Cafe,good_topic3
Mama's Pasta & Brew,good_topic6
Mama's Place,good_topic3
"Mamoun's Falafel - Atlanta, GA",good_topic1
Mando's,good_topic4
Mangez Mangez,good_topic2
Manhattan Sandwich Company,good_topic1
Manne's Bakery,good_topic1
Manny Hattan's New York Delicatessen,good_topic3
Manny's Grant Park,good_topic6
Manuel's Tavern,good_topic6
Map Room Tea Lounge,good_topic6
Maple Street Biscuit Company,good_topic5
Marao Burgers,good_topic1
Marcello's at Emory,good_topic5
Marco Polo,good_topic3
Marco Polo gourmet,good_topic1
Margarita Factory - Hazel Dell,good_topic5
Maria's Kitchen,good_topic1
Mariana's Kitchen,good_topic5
Marika's,good_topic2
Marino Adriatic Cafe,good_topic2
Marinos Cafe,good_topic2
Mariposa Bakery,good_topic2
Market 65,good_topic2
Market Grill,good_topic2
Marlee's Coffee & Tea House,good_topic2
Marlow's Tavern,good_topic5
Marsee Baking,good_topic3
Martino's Liquors & NY Deli,good_topic3
Marulilu Cafe,good_topic2
Mary Ann's Breakfast and Lunch,good_topic2
Mary's Cafe,good_topic2
Mary's on Davie,good_topic5
Mason Jar Provisions,good_topic4
Mass Chicken,good_topic1
Master Chef Caf茅,good_topic3
Master Donuts,good_topic3
MasuBox,good_topic6
Match,good_topic6
Matchbox Lounge,good_topic6
Matilda's Sandwich Shoppe,good_topic3
Matt and Tony's Wood Fired Kitchen,good_topic5
Mattie's Delectable Desserts,good_topic3
Matty Cakes,good_topic3
Maverick鈥檚,good_topic6
Max & Erma's,good_topic5
Max Brenner - Boston,good_topic5
Max Parfait,good_topic4
Max's Bakery & Delicatessen,good_topic3
Max's Burgers,good_topic5
Mazama Coffee Co,good_topic2
