,Unnamed: 0,names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic,business_id
2469,2559,Mighty Love Food,0.083895284,0.548176316,0.168638437,0.01644905,0.120503946,0.051504901,0.034270864,0.571288301,0.179461192,0.105033057,0.0,0.099854546,good_topic2,"bad_topic2,bad_topic3,bad_topic4",2iI55welu_vZnrz8e5nNQQ
2470,2560,Mighty Meatballs,0.690252364,0.0,0.057433523,0.089232614,0.15619360699999998,0.0,0.013647651,0.291081425,0.295063309,0.123494223,0.0,0.270211652,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",6w1wb-zGkMBoOasggBodQw
2471,2561,Mighty Subs,0.153049013,0.149803359,0.536849072,0.020987932,0.1106532,0.019492723,0.11157794,0.471925068,0.203814691,0.096334874,0.005164755,0.104890677,good_topic3,"bad_topic1,bad_topic2,bad_topic3,bad_topic6",HjnPgCIf9MSXYf7fIfL5_Q
2472,2562,Mighty Wings,0.061507821,0.051896715,0.145477772,0.491110972,0.234056744,0.005849825,0.079623157,0.483784486,0.157288407,0.109976217,0.033083028,0.126001762,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",veDfoBgJssatkWxTi9tjMA
2473,2563,Mignosa's Fruit Basket,0.370602647,0.05825174,0.3740113370000001,0.002030095,0.12487243,0.062936781,0.021265411,0.490215841,0.283335701,0.06087522400000001,0.024454269,0.112794675,good_topic3,"bad_topic2,bad_topic3,bad_topic6",OUY-HxxovSLU9_NEVJMzeQ
2474,2564,Migration Brewing Burger Shack,0.0,0.0,0.431811512,0.304589421,0.0,0.257235259,0.017811723999999998,0.599708361,0.211243827,0.024882969,0.052226099000000005,0.085797826,good_topic3,"bad_topic2,bad_topic3",B5kUG27On-uVAzCkaNw1UQ
2475,2565,Mikan Cafe,0.359549952,0.13754683,0.124702392,0.013125354,0.19657874,0.158381992,0.054751422,0.550261617,0.204269722,0.076427937,0.0,0.110502534,good_topic1,"bad_topic2,bad_topic3,bad_topic6",Lx0X6IbJWn6E64OWFS4MZw
2476,2566,Mike & Patty's,0.154816798,0.456207044,0.268543082,0.046300648,0.05014464,0.014370573,0.02877605,0.531621069,0.222823444,0.104729233,0.004920023,0.099393027,good_topic2,"bad_topic2,bad_topic3,bad_topic4",EbUZhM4fLpsWQ8fpBhhgEQ
2477,2567,Mike's Drive-In,0.038899311,0.090057054,0.196644852,0.44927786,0.13987355,0.073357979,0.02337033,0.478270837,0.227853836,0.128462396,0.014991154,0.120383018,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",oXW0xkL43KIiSlmSP1XLow
2478,2568,Mike's Hot Dogs,0.046879613,0.05490776,0.194399907,0.472900466,0.177642678,0.041698173,0.0,0.499273665,0.25243086,0.17641442,0.011248353,0.049852571,good_topic4,"bad_topic2,bad_topic3,bad_topic4",0n-4IVzPZwYxU7Kyls81Kw
2479,2569,Mike's Place,0.232424341,0.047835548,0.359190799,0.132024569,0.16956336100000002,0.047454802,0.0,0.7063702540000001,0.147758568,0.054753623,0.0,0.08191467599999999,good_topic3,"bad_topic2,bad_topic3",f7b5MkgBRgh5DBrvqRbNgg
2480,2570,Mike's Pub,0.013446292,0.0,0.364097983,0.289727502,0.022323454,0.300281655,0.005065588,0.424918264,0.277355075,0.17268926699999998,0.0,0.117745943,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",9yOgVnX95xutTzGpmIJZlA
2481,2571,Mike's Real Deal Diner,0.223144314,0.26828330300000003,0.09274456,0.090626668,0.29625360300000003,0.019635246,0.027121145,0.506284348,0.308799773,0.072393942,0.025395725,0.052241977,good_topic5,"bad_topic2,bad_topic3",rudH7t7S9VfRdCAeDGBuFQ
2482,2572,Mike's Roast Beef,0.30540469,0.01890789,0.34145001700000005,0.109304635,0.17242074100000002,0.043033675,0.022406366,0.524340216,0.227959814,0.108218677,0.011900493,0.098559155,good_topic3,"bad_topic2,bad_topic3,bad_topic4",cpPIMgWoORylTWKQzirl0Q
2483,2573,Mikey's Famous Roastbeef & Pizza,0.310077989,0.035489337,0.282575458,0.128936529,0.17762108,0.056307603,0.008788465,0.514945348,0.239009702,0.098749338,0.030855039,0.099890094,good_topic1,"bad_topic2,bad_topic3",SoUroppCOiDky1CzH3qU5A
2484,2574,Mikeys Famous Roast Beef & Seafood,0.145503542,0.0,0.29374293100000004,0.100348159,0.433701481,0.015159247,0.041714649,0.607318922,0.108584036,0.098921031,0.007854746,0.124390776,good_topic5,"bad_topic2,bad_topic3,bad_topic6",N60WKZjlSURbFvv1Xih8VA
2485,2575,Mikkeys,0.07731128599999999,0.036881615,0.08724639,0.489080745,0.283996824,0.014751548,0.01807366,0.522616366,0.175307596,0.0933292,0.018792754,0.161255957,good_topic4,"bad_topic2,bad_topic3,bad_topic6",2SZg-FX309T-3VrhqMq9wQ
2486,2576,Mikki's Tavern,0.061344867,0.056834017,0.121114363,0.4224928020000001,0.171021933,0.157679617,0.030769156,0.5697129439999999,0.158494752,0.092208769,0.016008697,0.124419458,good_topic4,"bad_topic2,bad_topic3,bad_topic6",2BT1-wngnceqB398iOP9Bg
2487,2577,Milestones,0.067340959,0.142019922,0.159329791,0.019017068,0.35506492,0.249827021,0.044552132,0.6016632239999999,0.144048059,0.08507235099999999,0.001617373,0.113970388,good_topic5,"bad_topic2,bad_topic3,bad_topic6",PJkSyf0QLzpNXbENtLMcQA
2488,2578,Milk & Honey Green Grocer,0.163670215,0.356457552,0.365706118,0.0,0.038524288,0.067220955,0.090717651,0.5809843339999999,0.190808495,0.05786102,0.0,0.074744823,good_topic3,"bad_topic2,bad_topic3",9m7xZOVes6aBaPQlo1KRsQ
2489,2579,Milk Street Cafe,0.15368182,0.28315844100000004,0.333803841,0.002683857,0.17116841800000002,0.047194273,0.042600085,0.561979664,0.172805536,0.096152151,0.003432839,0.114826292,good_topic3,"bad_topic2,bad_topic3,bad_topic6",e4CjMQOnUT4JxuS7PPm0Cw
2490,2580,Millennium Cedar Grill,0.172309903,0.05637390000000001,0.020084377,0.094101674,0.365039812,0.279413184,0.033363727,0.605708586,0.148033666,0.111190117,0.001604119,0.091706797,good_topic5,"bad_topic2,bad_topic3,bad_topic4",X_p0snLzVCm4olSJGdH4Lw
2491,2581,Miller's Ale House - Alafaya,0.039836832,0.016143132,0.072362334,0.099466285,0.552592729,0.209038564,0.035154265,0.503848272,0.235120723,0.10338775,0.014328937,0.100709027,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",QPUpS_mOaK_HBX1WAXuLjQ
2492,2582,Miller's Ale House - Lake Buena Vista,0.039220483,0.010651976,0.07671856099999999,0.032801167,0.517307923,0.310307716,0.021435231000000003,0.494055934,0.245562136,0.118816589,0.018364812,0.095096989,good_topic5,"bad_topic2,bad_topic3,bad_topic4",LTiIsa9Q-ZX3shkydPBIZg
2493,2583,Miller's Ale House - Orlando,0.037680862,0.025928606,0.064502486,0.032315117000000004,0.452386024,0.375527483,0.021639539,0.518498346,0.251032897,0.08723290199999999,0.005553141,0.108510451,good_topic5,"bad_topic2,bad_topic3,bad_topic6",Qydynzc1ApxsSkVNEgPs9A
2494,2584,Miller's Ale House - Orlando East Colonial,0.07863126,0.013747744,0.09250476,0.05767786,0.424147054,0.322033799,0.021400512000000003,0.558467879,0.232309532,0.047571694000000005,0.004906384000000001,0.127633419,good_topic5,"bad_topic2,bad_topic3,bad_topic6",5K2C59wpvcugFUFQwAqG4w
2495,2585,Miller's Ale House - Sanford,0.090488511,0.022355722,0.0274045,0.042251547,0.61843833,0.186730089,0.023470366,0.557857532,0.236106123,0.098610004,0.007663318,0.070297645,good_topic5,"bad_topic2,bad_topic3",ItiHaTzSAGgOhXNfVXp9gg
2496,2586,Miller's Ale House - Watertown,0.028223965,0.012163519,0.066328302,0.057874223,0.485334046,0.33855564,0.018139948,0.560594685,0.208066671,0.093286468,0.005850285,0.10811301,good_topic5,"bad_topic2,bad_topic3,bad_topic6",ZuY8VBrx69qDg9sxoTZLrQ
2497,2587,Mills Brew Pub,0.141744816,0.06986890400000001,0.022527175,0.08932683699999999,0.261996754,0.405978851,0.040694881,0.513672602,0.172164625,0.162085537,0.0,0.105671203,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ZldFnp40xvyrOMi2iYgn8g
2498,2588,Milltown Bar & Grill,0.069275818,0.101251651,0.069826055,0.041458188,0.37721116,0.330657703,0.019935577,0.548061995,0.214373203,0.103446033,0.006832853000000001,0.097816406,good_topic5,"bad_topic2,bad_topic3,bad_topic4",BDHZ7pZrCC5x0cumAtcvqA
2499,2589,Milwaukie Cafe And Bottle Shop,0.236716898,0.40874335,0.16531749199999998,0.002137157,0.04397273,0.13259035,0.019956556,0.566785355,0.30043885600000003,0.032366971,0.0,0.07249743,good_topic2,"bad_topic2,bad_topic3",0XYc9tMgt7sC-zgxGl_pDg
2500,2590,Mimi's In A Minute,0.593979359,0.0,0.193300173,0.015628949,0.190119043,0.0,0.0,0.738027751,0.186366096,0.0,0.066345803,0.0,good_topic1,"bad_topic2,bad_topic3",n0Ald8nsm2WZDzXkQysCcA
2501,2591,Mimi's Roast Beef & Seafood,0.224360592,0.071911066,0.4242139,0.175644582,0.06811868,0.027251285,0.043571835,0.576907023,0.167208865,0.094022307,0.02492067,0.08432152400000001,good_topic3,"bad_topic2,bad_topic3",UJGJe8jQi6J0e7WuRdeT6A
2502,2593,Miner's Cookhouse,0.0,0.0,0.34228304,0.300185874,0.0,0.333639413,0.024017466,0.614351471,0.218348101,0.0,0.0,0.12923849099999998,good_topic3,"bad_topic2,bad_topic3,bad_topic6",6VeCvl6ouA3j501UGLvHoA
2503,2594,Minglewood,0.155862971,0.108518322,0.135177389,0.044522405,0.164467663,0.382398412,0.0,0.582008898,0.281873941,0.026311334,0.0,0.107793577,good_topic6,"bad_topic2,bad_topic3,bad_topic6",oFb1AaeFd1sug3HWvdigmg
2504,2595,Mino's Roast Beef,0.298393409,0.103470942,0.347101153,0.040391106,0.145347486,0.055794400999999993,0.027694244,0.508774,0.168333665,0.14087411800000002,0.081742777,0.06242018200000001,good_topic3,"bad_topic2,bad_topic3,bad_topic4",bdU7yt7g_tUAec30sgmPjw
2505,2596,Mino's Roast Beef - Lynn,0.5026921529999999,0.004528839000000001,0.298053173,0.044125577,0.102770058,0.035241022000000004,0.072252855,0.6163188820000001,0.096641052,0.16615002199999998,0.0,0.044203129,good_topic1,"bad_topic2,bad_topic4",8rgq9U5UDoorVi-vKGOTrg
2506,2597,Mio Gelato,0.083949026,0.293785794,0.5552963129999999,0.0,0.053730391,0.005024107,0.0,0.31163364600000004,0.503345907,0.17301237600000002,0.0,0.0,good_topic3,"bad_topic2,bad_topic3,bad_topic4",xtxZFWgU5_ZBFRHDEQShKQ
2507,2598,Miracle of Science Bar + Grill,0.107880515,0.106401064,0.167898687,0.13250639,0.07697268,0.39776875,0.032678116,0.535614784,0.21806026,0.094533077,0.003723663,0.109191497,good_topic6,"bad_topic2,bad_topic3,bad_topic6",7MN8kNyuKDZtoSoVdZDCpg
2508,2599,Miranda Bread 3,0.064193154,0.407207757,0.217282007,0.021943666,0.281737963,0.0,0.123946745,0.53599669,0.161918987,0.091309659,0.0,0.07634540599999999,good_topic2,"bad_topic1,bad_topic2,bad_topic3",p37kQKzneVOJFWlHmygotw
2509,2600,Mis Amigos,0.219043711,0.053193465,0.046547791,0.018515454,0.440081825,0.211643619,0.013358948999999998,0.604910175,0.277540495,0.032468654,0.0,0.066290992,good_topic5,"bad_topic2,bad_topic3",UWBdIM23URuu5JzD31UH0A
2510,2601,Mission + Market,0.139181869,0.066697377,0.032900645,0.021844951,0.429224578,0.299575772,0.010484734,0.529305172,0.241534322,0.105659973,0.002288041,0.104068695,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",3CrAvu81KXQ31hdiL5_HTw
2511,2602,Mississippi Studios,0.0008591310000000001,0.004566071,0.206460709,0.042255281,0.080110414,0.655560606,0.010688363,0.498592086,0.32953578,0.079744601,0.0,0.075980215,good_topic6,"bad_topic2,bad_topic3",xtYM33fGJOQjA39Bs7CiUQ
2512,2603,Miura Restaurant & Bar,0.35072064299999994,0.364935163,0.164064964,0.047158182,0.043586132,0.02181938,0.029448666,0.488927359,0.219169776,0.100412231,0.021378967,0.13602221,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",DOEK0ZhNIgUKpnTRrB-XBQ
2513,2604,Mix the Bakery,0.244531731,0.41579571,0.212153356,0.0,0.10371965,0.012274297,0.017341187,0.486442361,0.350806888,0.075499945,0.018536879,0.04518584,good_topic2,"bad_topic2,bad_topic3",dtQmggyeZxXutcwyI0-fhA
2514,2605,Mix'D UP Burgers,0.056358507,0.068171405,0.114439242,0.493892459,0.158514136,0.096330092,0.044407724,0.548147384,0.139132588,0.114668973,0.008654406,0.137711298,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ZKT4K5aAhE3KC6xPG0phYw
2515,2606,Mo Betta Deli,0.241786515,0.336380457,0.053437188,0.147351652,0.14957968900000002,0.056753203,0.0,0.320305854,0.536558509,0.0,0.0,0.13644099199999998,good_topic2,"bad_topic2,bad_topic3,bad_topic6",axkWb4fmn-_muCMVfVyutA
2516,2607,Mocks Bottom Cafe,0.15551968800000002,0.363436353,0.33664384,0.017691986,0.082375793,0.034614578,0.032908376,0.647104561,0.14186074099999998,0.105705546,0.012830669,0.052952394000000014,good_topic2,"bad_topic2,bad_topic3,bad_topic4",ocK9qw7FkUzNMgnoXcZ8yQ
2517,2608,Modash Cafe & Eatery,0.137543804,0.320592246,0.217466558,0.056185246,0.239932047,0.017718862,0.0,0.518642505,0.218187978,0.166397085,0.052453299,0.034717515,good_topic2,"bad_topic2,bad_topic3,bad_topic4",padJtIALBpPFalsWES_CZQ
2518,2609,Modern Love,0.283765431,0.49046962,0.102095243,0.0,0.11493462,0.0,0.0,0.5471537710000001,0.226841271,0.135568261,0.0,0.087130897,good_topic2,"bad_topic2,bad_topic3,bad_topic4",_dld3oIX_c-J_7U-TlaRQg
2519,2610,Modern Market,0.402124031,0.293680922,0.093966131,0.007038422,0.094749164,0.097464553,0.042208159,0.484746576,0.244572038,0.130447747,0.005092661,0.086512965,good_topic1,"bad_topic2,bad_topic3,bad_topic4",a2sO4bAVExhg7LnVyGN2IA
2520,2611,Modern Market Eatery,0.337514353,0.296308087,0.11991,0.0172452,0.14117559400000002,0.07711902799999999,0.023245449,0.53351134,0.201104058,0.13129331800000002,0.008642435,0.095627852,good_topic1,"bad_topic2,bad_topic3,bad_topic4",Y845hMKYflYP_NdPLPOhzQ
2521,2612,Moderne Burger,0.012345971,0.038837427,0.186617701,0.567028264,0.110798425,0.074479867,0.012895161,0.563255928,0.183920107,0.123747765,0.012784723,0.095608606,good_topic4,"bad_topic2,bad_topic3,bad_topic4",likwT-F8VyeaWk3VTMQzww
2522,2613,Moe's Broadway Bagel,0.092496644,0.343558256,0.450510414,0.032273336,0.050543168,0.017403623,0.017736635,0.563031025,0.224814784,0.115770899,0.008896801999999999,0.059861569,good_topic3,"bad_topic2,bad_topic3,bad_topic4",1Rbz9c_N5nX_kKEOyN6yWg
2523,2614,Moe's Deli,0.157666638,0.0,0.76254338,0.0,0.070071429,0.0,0.0,0.7661303279999999,0.125351772,0.095641032,0.0,0.0,good_topic3,"bad_topic2,bad_topic3",b5vnVWT8nl6eB2gOqwt5yw
2524,2615,Mogu - Japanese Street Eats,0.6948971140000001,0.044711592,0.08413302800000001,0.042381731,0.096634276,0.026127785,0.0,0.444414566,0.342224861,0.048367863,0.0,0.153898597,good_topic1,"bad_topic2,bad_topic3,bad_topic6",ZxGI_WGzuMHmDmCwa-iZIQ
2525,2617,Mojo Cafe & Drive Thru,0.0,0.335746507,0.6323231460000001,0.0,0.020655141,0.0,0.0,0.534624875,0.175734967,0.11084941,0.0,0.174147367,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",pxlyXaLqzxj1mL5IRvAoYA
2526,2618,Molly's Farmhouse Coffee,0.0,0.773852815,0.159716298,0.0,0.051827598,0.0,0.011611193,0.600075634,0.22685327,0.085421422,0.003916838,0.06412720200000001,good_topic2,"bad_topic2,bad_topic3",3xN6Z7wvmGWBnkMjWaQNMA
2527,2619,Molti On Moody,0.398600228,0.122666866,0.180667622,0.022724202,0.137004616,0.129270196,0.013599219,0.539221894,0.2114271,0.126632604,0.004861741,0.096667899,good_topic1,"bad_topic2,bad_topic3,bad_topic4",NYcU7zKYvb7H5_FmNWNn0w
2528,2620,Mom's Grilled Cheese Truck,0.488161017,0.08191653900000001,0.23453318,0.071950685,0.08098123,0.033811712,0.017374392,0.484293201,0.26629639,0.12522132800000002,0.0,0.098376765,good_topic1,"bad_topic2,bad_topic3,bad_topic4",EqvTmPu69ScPFotIz8h_xA
2529,2621,Momonoki,0.390676281,0.30982368600000004,0.101773331,0.012994511,0.06611779200000001,0.110216135,0.031496949,0.481954683,0.192479951,0.117283796,0.013414805,0.156895406,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",oPoBBnSQlil1SWkX802asA
2530,2623,Monk's Deli,0.41713598,0.005691246999999999,0.400586497,0.025025504,0.042102781,0.099175821,0.0,0.55842095,0.248512435,0.072592452,0.0,0.108276843,good_topic1,"bad_topic2,bad_topic3,bad_topic6",GBQEIrH_MbVhcrhwHoNZMQ
2531,2624,Monkey's Subs,0.208504867,0.078920326,0.547898762,0.005411432,0.10109852,0.047387477,0.051411752000000005,0.565931704,0.150233463,0.117827995,0.026638511,0.078065053,good_topic3,"bad_topic2,bad_topic3,bad_topic4",t9jVnATFXXfBP3diuh1C8Q
2532,2625,Monkeys Subs,0.293202379,0.1310935,0.387022029,0.0,0.126566701,0.051839314,0.025733953,0.683633156,0.103946656,0.033887237,0.047655908,0.09206266,good_topic3,"bad_topic2,bad_topic3",z6DK_R8mOOOJhPpg1rIwuw
2533,2626,Monteaux's Public House,0.109975104,0.032483799,0.200463085,0.0973395,0.265093065,0.287567428,0.006963577,0.533550991,0.220856357,0.138658405,0.01979307,0.073317808,good_topic6,"bad_topic2,bad_topic3,bad_topic4",quSIr2RNBnd3MW-OH3a2xQ
2534,2627,Moo,0.061482005,0.07203009,0.093007885,0.440155536,0.159365485,0.166389763,0.0,0.6212214229999999,0.245406732,0.024507895,0.008016121,0.09419281,good_topic4,"bad_topic2,bad_topic3",6GNabbLw1lkvItbr5NIjvA
2535,2628,Moo Moo's Mini Burgers,0.095277213,0.08775760199999999,0.134979442,0.5789880310000001,0.089331508,0.0,0.0,0.70304054,0.257925965,0.026489627,0.0,0.0,good_topic4,"bad_topic2,bad_topic3",Y4cjr7kB883auZXQkbuDVQ
2536,2629,Moody Trudys Food Truck,0.580971715,0.0,0.300181878,0.0,0.035623772000000005,0.0721652,0.0,0.7057940359999999,0.285210282,0.0,0.0,0.0,good_topic1,"bad_topic2,bad_topic3",HLPeZ6xNLkOO3fEWFPItuw
2537,2630,Moody's Delicatessen & Provisions,0.35099455700000004,0.116601765,0.25957018,0.014695775,0.192887591,0.056640488,0.013318298,0.551896669,0.245071144,0.07757426,0.005460764,0.098836454,good_topic1,"bad_topic2,bad_topic3",Zzn291FHnksV9NtbaP4elw
2538,2631,Moogy's Restaurant,0.062484915,0.147461785,0.21572938100000005,0.083254551,0.058255562,0.421895536,0.057312375,0.552659976,0.166439153,0.06978564799999999,0.014910461000000003,0.13075194199999998,good_topic6,"bad_topic2,bad_topic3,bad_topic6",rsYyp2C17JgD174NZ8FYXA
2539,2632,Moon Flower House,0.347497433,0.13790032300000002,0.06968823099999999,0.262473379,0.102413641,0.068480311,0.016849697,0.404576806,0.286202164,0.113998384,0.006319318000000001,0.165428193,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",-gbgBe9mxp7uFIUjrc1yxQ
2540,2633,Moon's Subs,0.0,0.0,0.637628227,0.194242869,0.037681345,0.125825971,0.062952757,0.586866319,0.184394658,0.112787604,0.0,0.043106224000000005,good_topic3,"bad_topic2,bad_topic3,bad_topic4",ndyriDM1nv8dNst_5RhzJA
2541,2634,Moonie's Burger House - Anderson Mill,0.037179549,0.043972185,0.096512115,0.543684988,0.212076222,0.054675724,0.030890021,0.533195228,0.181501962,0.129707809,0.010796803,0.107655336,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",oEW-Q4yK8l8JFARKhidhdQ
2542,2635,Moonies Burger House at Gracy Farms,0.032641504,0.016089136,0.114980875,0.615105882,0.172887421,0.03384391,0.019893203,0.5292848920000001,0.173659991,0.14202632,0.00547337,0.120796452,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",klRE5IvRyZV1_dn6907Urg
2543,2636,Moonlight Drive-In,0.023375566,0.017052742,0.113123415,0.384312138,0.333211886,0.117593316,0.0065580230000000005,0.333450094,0.155057795,0.319692338,0.0,0.175280169,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",uO4B_S0AZYHzbsA6On22dg
2544,2637,Moonpennies Coffee,0.051742166,0.214693226,0.238135353,0.0,0.485315867,0.0,0.034515319,0.449514748,0.276649029,0.112396508,0.026338873,0.093804053,good_topic5,"bad_topic2,bad_topic3,bad_topic4",JYos3Hw5mToDUa8yBh94OQ
2545,2638,Mooyah Burgers,0.0,0.0,0.06870504,0.8688928090000001,0.050261967000000005,0.0,0.047693438,0.551621457,0.176250684,0.107504021,0.005289459,0.103148943,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",CmDPTWKBG_VyIU397ats-g
2546,2639,Mooyah Burgers And Fries,0.039993109,0.024562164,0.266233874,0.590682843,0.030834235,0.039508936,0.018433169,0.473622309,0.238870481,0.123723276,0.0,0.137787306,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",SFievF-QFiCZu84jCE2vUA
2547,2640,Moozy's Ice Cream & Yogurt Emporium,0.086207583,0.287962636,0.421875359,0.046720609,0.107993258,0.039765246,0.03925694,0.481299677,0.290305226,0.121741625,0.004910254,0.056113367,good_topic3,"bad_topic2,bad_topic3,bad_topic4",ygQKjTzsYKmrUvsyCuU0mw
2548,2641,Moreland Ale House,0.038553724,0.12965727300000002,0.081518547,0.119904114,0.174105242,0.444696755,0.024483131,0.500336304,0.214751676,0.08711318300000001,0.0,0.165721546,good_topic6,"bad_topic2,bad_topic3,bad_topic6",8RST5nqrTp_lLmLz-i9UYA
2549,2642,Morning Star Cafe,0.06305878599999999,0.406784499,0.235388651,0.042759638,0.103427723,0.14096088699999998,0.023783895,0.483134781,0.26890573100000004,0.092654916,0.00773299,0.1168896,good_topic2,"bad_topic2,bad_topic3,bad_topic6",59VlTiqtdDRuTVUdIRGi7w
2550,2643,Morning Sunshine Breakfast Treats,0.003091583,0.275059068,0.586906356,0.0,0.12439847,0.0,0.0,0.654621363,0.0,0.33128181100000004,0.0,0.0,good_topic3,"bad_topic2,bad_topic4",RMGto42r9SUDI9F3vSlxnw
2551,2644,MorningSide Kitchen,0.150524296,0.15299854699999998,0.024431778,0.008038387,0.500387483,0.154457653,0.011905767,0.508611677,0.216220156,0.128895119,0.00959112,0.117683266,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",hj2Yk2M9Ageuqv9v4WYRxg
2552,2645,Morrison Street Bar & Grill,0.0,0.203245759,0.192880496,0.086043026,0.038986795,0.470162749,0.036545003,0.5071721770000001,0.255888412,0.103200953,0.0,0.093241196,good_topic6,"bad_topic2,bad_topic3,bad_topic4",cpN1-bD49YIpZvUp6RCuuA
2553,2646,Morso,0.286069497,0.197296936,0.332130663,0.0,0.047047964000000005,0.126621026,0.01068812,0.562620097,0.315082718,0.051245377,0.015407762,0.036866575,good_topic3,"bad_topic2,bad_topic3",UfCh4mQiocRqzme_-L5g7w
2554,2647,Mother Egan's Irish Pub,0.0,0.0,0.15858157,0.0,0.31085223,0.519021362,0.044280563,0.624910285,0.183994472,0.07889441700000001,0.014861092,0.048253068,good_topic6,"bad_topic2,bad_topic3",h_sTPCVhQulmyjZZgEeQoQ
2555,2648,Motherlode Cafe & Tavern,0.130016943,0.279153695,0.095814134,0.007704624,0.33727086100000003,0.13919167,0.102786563,0.539899506,0.160200529,0.051125906,0.0,0.136560008,good_topic5,"bad_topic1,bad_topic2,bad_topic3,bad_topic6",dUQITkTCZ2oTWLsqOMn7UQ
2556,2649,Mountain Sun Pub & Brewery,0.046652519,0.068952733,0.120665578,0.109815152,0.253282855,0.390696768,0.022403838,0.554873461,0.208074846,0.109056942,0.004331328,0.093444379,good_topic6,"bad_topic2,bad_topic3,bad_topic4",SFlAWPKHOJEsTttBLUj8Hw
2557,2650,Movie Tavern Tucker,0.004236092,0.061911895,0.173484332,0.066185448,0.107050222,0.576906999,0.02575384,0.513398449,0.243114078,0.07317760000000001,0.012718198,0.123082311,good_topic6,"bad_topic2,bad_topic3,bad_topic6",w3LOWvcglHIqlGoDHw5GmQ
2558,2651,Mr A's Deli Mart,0.0,0.0,0.980949044,0.0,0.0,0.0,0.0,0.439143926,0.518331289,0.0,0.0,0.032618977,good_topic3,"bad_topic2,bad_topic3",EDFqnjjm3_N5SRTEUGtkkA
2559,2652,Mr Bento Burger,0.17194664199999998,0.02176182,0.076212584,0.522232775,0.175235717,0.020872782,0.0,0.61927247,0.238715693,0.0,0.0,0.135677144,good_topic4,"bad_topic2,bad_topic3,bad_topic6",X52V6atApPjKZGFD_ODUZA
2560,2653,Mr Everything Cafe,0.2356937,0.075357622,0.24523169,0.059666538,0.360476842,0.01272011,0.008489561999999999,0.493256979,0.267664344,0.11207507,0.010899686,0.10077066,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",gyYIWVJKdnPfP6daKrL7ng
2561,2654,Mr Gyros Wings & Grills,0.40326643,0.246030152,0.126268486,0.019106957,0.0,0.189959764,0.0,0.846215963,0.136913672,0.0,0.0,0.0,good_topic1,"bad_topic2,bad_topic3",BqKM8y3E9aFdxweD1_bwFA
2562,2655,Mr Hero,0.196831107,0.099929893,0.141714352,0.249221075,0.262975293,0.03978269,0.0,0.486041114,0.337654158,0.0,0.0,0.165827686,good_topic5,"bad_topic2,bad_topic3,bad_topic6",ww9lLbBrXbKDjuKQ_amgyQ
2563,2656,Mr Hero Restaurants,0.093342921,0.028916078,0.51717549,0.254573056,0.056320246,0.041766841,0.024081262000000003,0.518000176,0.301085997,0.08022328299999999,0.0,0.067925238,good_topic3,"bad_topic2,bad_topic3",UnzWnCuJIijcpQWf5lZxOw
2564,2657,Mr Hummus and Falafel,0.478463769,0.0027992340000000003,0.076390149,0.049089768,0.120769093,0.26396378,0.143346541,0.599847227,0.09211135,0.027571006,0.0,0.134293705,good_topic1,"bad_topic1,bad_topic2,bad_topic6",gv_eXT9EeRt1xSrTi4l1kw
2565,2658,Mr Panini,0.30714811,0.38605653,0.093605579,0.027596712,0.173867475,0.0,0.0,0.31595802300000003,0.412132472,0.261684,0.0,0.0,good_topic2,"bad_topic2,bad_topic3,bad_topic4",qa0RRZlLznk3q7vJGBC3yg
2566,2659,Mr Red Cafe,0.543602347,0.031248644,0.147492201,0.0,0.153426277,0.116924348,0.061391222,0.393877497,0.221076561,0.15986995,0.001677826,0.156033592,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",WwozUhEbg6lSsEveC5GDfA
2567,2660,Mr. Bartley's Gourmet Burgers,0.016025346,0.029101164,0.269505736,0.484512702,0.09320086,0.098089352,0.031750657,0.554649956,0.170695682,0.104795408,0.007017154,0.124969386,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",hzSyQBWeoX94WOpUtxuWVg
